rider_id,rider_name,signup_date,city,email
5899,Rider_5899,2023-05-10 11:56:00,San Francisco,user5899@example.com
5900,Rider_5900,2024-02-26 12:05:00,Calgary,user5900@example.com
5901,Rider_5901,2021-05-04 10:00:00,Calgary,user5901@example.com
5902,Rider_5902,2022-11-25 19:40:00,New York,user5902@example.com
5903,Rider_5903,2023-03-24 08:56:00,Ottawa,user5903@example.com
5904,Rider_5904,2022-01-16 02:47:00,Boston,user5904@example.com
5905,Rider_5905,2024-05-23 12:22:00,San Francisco,user5905@example.com
5906,Rider_5906,2023-12-08 09:50:00,Chicago,user5906@example.com
5907,Rider_5907,2021-12-21 17:07:00,Boston,user5907@example.com
5908,Rider_5908,2021-10-03 15:05:00,Vancouver,user5908@example.com
5909,Rider_5909,2023-08-05 06:17:00,New York,user5909@example.com
5910,Rider_5910,2023-05-08 11:08:00,San Francisco,user5910@example.com
5911,Rider_5911,2021-05-22 22:07:00,San Francisco,user5911@example.com
5912,Rider_5912,2024-02-14 04:47:00,Boston,user5912@example.com
5913,Rider_5913,2021-07-25 21:46:00,Toronto,user5913@example.com
5914,Rider_5914,2022-04-16 07:44:00,Calgary,user5914@example.com
5915,Rider_5915,2021-11-19 16:48:00,New York,user5915@example.com
5916,Rider_5916,2022-01-14 22:45:00,Boston,user5916@example.com
5917,Rider_5917,2024-03-29 05:30:00,Ottawa,user5917@example.com
5918,Rider_5918,2023-01-12 10:22:00,Ottawa,user5918@example.com
5919,Rider_5919,2021-06-02 15:46:00,Vancouver,user5919@example.com
5920,Rider_5920,2024-04-28 21:10:00,Calgary,user5920@example.com
5921,Rider_5921,2022-05-11 07:54:00,New York,user5921@example.com
5922,Rider_5922,2021-11-02 03:17:00,Toronto,user5922@example.com
5923,Rider_5923,2021-06-30 19:56:00,Vancouver,user5923@example.com
5924,Rider_5924,2021-05-10 12:51:00,Vancouver,user5924@example.com
5925,Rider_5925,2021-11-03 15:27:00,Vancouver,user5925@example.com
5926,Rider_5926,2023-04-23 12:58:00,Toronto,user5926@example.com
5927,Rider_5927,2021-11-30 23:33:00,Ottawa,user5927@example.com
5928,Rider_5928,2023-01-27 21:16:00,Ottawa,user5928@example.com
5929,Rider_5929,2023-06-04 10:08:00,San Francisco,user5929@example.com
5930,Rider_5930,2023-06-23 15:51:00,New York,user5930@example.com
5931,Rider_5931,2021-06-23 05:54:00,Montreal,user5931@example.com
5932,Rider_5932,2024-04-22 15:25:00,Vancouver,user5932@example.com
5933,Rider_5933,2023-07-04 21:10:00,Boston,user5933@example.com
5934,Rider_5934,2024-03-19 16:41:00,Ottawa,user5934@example.com
5935,Rider_5935,2021-01-01 18:27:00,Vancouver,user5935@example.com
5936,Rider_5936,2024-03-18 04:02:00,San Francisco,user5936@example.com
5937,Rider_5937,2023-07-24 04:06:00,Montreal,user5937@example.com
5938,Rider_5938,2023-02-05 05:39:00,San Francisco,user5938@example.com
5939,Rider_5939,2022-05-26 12:33:00,Chicago,user5939@example.com
5940,Rider_5940,2023-01-21 17:58:00,Calgary,user5940@example.com
5941,Rider_5941,2022-03-17 19:10:00,Calgary,user5941@example.com
5942,Rider_5942,2022-02-15 10:05:00,San Francisco,user5942@example.com
5943,Rider_5943,2022-01-22 20:12:00,Calgary,user5943@example.com
5944,Rider_5944,2022-03-04 15:29:00,Los Angeles,user5944@example.com
5945,Rider_5945,2023-02-21 11:31:00,Calgary,user5945@example.com
5946,Rider_5946,2023-08-31 08:03:00,San Francisco,user5946@example.com
5947,Rider_5947,2021-06-23 03:54:00,Vancouver,user5947@example.com
5948,Rider_5948,2023-01-28 10:18:00,Chicago,user5948@example.com
5949,Rider_5949,2022-05-11 20:55:00,New York,user5949@example.com
5950,Rider_5950,2023-01-01 21:44:00,Calgary,user5950@example.com
5951,Rider_5951,2021-09-11 09:57:00,Vancouver,user5951@example.com
5952,Rider_5952,2021-04-12 20:14:00,Chicago,user5952@example.com
5953,Rider_5953,2023-11-12 10:22:00,Montreal,user5953@example.com
5954,Rider_5954,2021-05-27 21:44:00,San Francisco,user5954@example.com
5955,Rider_5955,2022-06-16 22:46:00,Vancouver,user5955@example.com
5956,Rider_5956,2021-10-11 17:53:00,Calgary,user5956@example.com
5957,Rider_5957,2024-04-24 19:27:00,Boston,user5957@example.com
5958,Rider_5958,2024-03-31 01:12:00,Toronto,user5958@example.com
5959,Rider_5959,2021-11-28 05:17:00,Boston,user5959@example.com
5960,Rider_5960,2023-02-19 11:42:00,San Francisco,user5960@example.com
5961,Rider_5961,2022-05-13 03:03:00,San Francisco,user5961@example.com
5962,Rider_5962,2023-01-04 00:47:00,Calgary,user5962@example.com
5963,Rider_5963,2023-11-30 17:11:00,Toronto,user5963@example.com
5964,Rider_5964,2023-08-05 20:48:00,San Francisco,user5964@example.com
5965,Rider_5965,2023-06-07 00:44:00,Boston,user5965@example.com
5966,Rider_5966,2022-05-18 22:51:00,Chicago,user5966@example.com
5967,Rider_5967,2021-10-26 02:42:00,Chicago,user5967@example.com
5968,Rider_5968,2024-05-05 17:09:00,Montreal,user5968@example.com
5969,Rider_5969,2021-09-03 08:32:00,Chicago,user5969@example.com
5970,Rider_5970,2023-10-27 07:10:00,Ottawa,user5970@example.com
5971,Rider_5971,2022-05-21 22:16:00,Chicago,user5971@example.com
5972,Rider_5972,2023-01-06 23:37:00,Calgary,user5972@example.com
5973,Rider_5973,2024-05-10 06:40:00,Ottawa,user5973@example.com
5974,Rider_5974,2024-04-26 07:22:00,Montreal,user5974@example.com
5975,Rider_5975,2021-12-22 07:26:00,San Francisco,user5975@example.com
5976,Rider_5976,2023-01-04 04:45:00,San Francisco,user5976@example.com
5977,Rider_5977,2022-07-31 00:05:00,San Francisco,user5977@example.com
5978,Rider_5978,2022-04-21 17:10:00,Chicago,user5978@example.com
5979,Rider_5979,2024-02-03 21:41:00,Los Angeles,user5979@example.com
5980,Rider_5980,2024-03-03 15:35:00,Los Angeles,user5980@example.com
5981,Rider_5981,2022-11-30 14:19:00,Los Angeles,user5981@example.com
5982,Rider_5982,2022-10-23 16:15:00,San Francisco,user5982@example.com
5983,Rider_5983,2022-09-04 08:19:00,Ottawa,user5983@example.com
5984,Rider_5984,2021-01-09 19:29:00,Montreal,user5984@example.com
5985,Rider_5985,2021-03-27 22:00:00,Montreal,user5985@example.com
5986,Rider_5986,2022-07-04 07:36:00,Montreal,user5986@example.com
5987,Rider_5987,2022-12-11 18:04:00,Chicago,user5987@example.com
5988,Rider_5988,2021-01-31 06:15:00,San Francisco,user5988@example.com
5989,Rider_5989,2021-11-21 01:30:00,Boston,user5989@example.com
5990,Rider_5990,2022-04-03 22:49:00,San Francisco,user5990@example.com
5991,Rider_5991,2021-02-06 18:49:00,Los Angeles,user5991@example.com
5992,Rider_5992,2022-10-27 02:17:00,Los Angeles,user5992@example.com
5993,Rider_5993,2022-05-21 22:25:00,Montreal,user5993@example.com
5994,Rider_5994,2023-05-20 21:16:00,Calgary,user5994@example.com
5995,Rider_5995,2024-05-23 20:00:00,Boston,user5995@example.com
5996,Rider_5996,2023-08-18 08:09:00,Boston,user5996@example.com
5997,Rider_5997,2022-11-15 16:14:00,Calgary,user5997@example.com
5998,Rider_5998,2021-06-15 23:04:00,San Francisco,user5998@example.com
5999,Rider_5999,2022-01-13 16:50:00,Toronto,user5999@example.com
6000,Rider_6000,2022-05-21 14:53:00,Chicago,user6000@example.com
6001,Rider_6001,2024-01-26 10:40:00,Vancouver,user6001@example.com
6002,Rider_6002,2022-12-31 22:05:00,Ottawa,user6002@example.com
6003,Rider_6003,2024-04-28 14:17:00,New York,user6003@example.com
6004,Rider_6004,2023-12-05 11:04:00,Montreal,user6004@example.com
6005,Rider_6005,2022-01-24 02:56:00,Vancouver,user6005@example.com
6006,Rider_6006,2023-08-01 11:35:00,San Francisco,user6006@example.com
6007,Rider_6007,2022-08-06 13:43:00,Ottawa,user6007@example.com
6008,Rider_6008,2021-06-07 13:57:00,New York,user6008@example.com
6009,Rider_6009,2023-09-21 15:05:00,New York,user6009@example.com
6010,Rider_6010,2022-03-05 19:44:00,Los Angeles,user6010@example.com
6011,Rider_6011,2022-07-28 22:03:00,Calgary,user6011@example.com
6012,Rider_6012,2022-03-18 13:03:00,Vancouver,user6012@example.com
6013,Rider_6013,2023-01-03 23:30:00,Toronto,user6013@example.com
6014,Rider_6014,2024-03-10 19:32:00,Chicago,user6014@example.com
6015,Rider_6015,2022-05-20 03:56:00,Toronto,user6015@example.com
6016,Rider_6016,2021-08-24 18:29:00,Montreal,user6016@example.com
6017,Rider_6017,2023-07-06 05:38:00,Chicago,user6017@example.com
6018,Rider_6018,2023-06-11 19:33:00,San Francisco,user6018@example.com
6019,Rider_6019,2023-05-23 18:46:00,Boston,user6019@example.com
6020,Rider_6020,2022-11-12 19:33:00,Toronto,user6020@example.com
6021,Rider_6021,2022-05-25 06:50:00,Boston,user6021@example.com
6022,Rider_6022,2023-04-30 02:10:00,Ottawa,user6022@example.com
6023,Rider_6023,2023-05-15 18:19:00,San Francisco,user6023@example.com
6024,Rider_6024,2022-03-29 16:54:00,Calgary,user6024@example.com
6025,Rider_6025,2021-08-07 05:00:00,New York,user6025@example.com
6026,Rider_6026,2024-05-05 20:30:00,Toronto,user6026@example.com
6027,Rider_6027,2022-07-16 03:36:00,Los Angeles,user6027@example.com
6028,Rider_6028,2024-03-06 20:21:00,Vancouver,user6028@example.com
6029,Rider_6029,2021-10-14 01:14:00,Boston,user6029@example.com
6030,Rider_6030,2022-12-29 12:28:00,Los Angeles,user6030@example.com
6031,Rider_6031,2022-12-17 20:00:00,Boston,user6031@example.com
6032,Rider_6032,2022-06-02 07:35:00,Los Angeles,user6032@example.com
6033,Rider_6033,2023-11-19 17:19:00,Boston,user6033@example.com
6034,Rider_6034,2022-02-01 16:25:00,San Francisco,user6034@example.com
6035,Rider_6035,2024-03-07 10:25:00,Ottawa,user6035@example.com
6036,Rider_6036,2021-08-06 21:38:00,New York,user6036@example.com
6037,Rider_6037,2023-09-25 16:27:00,Toronto,user6037@example.com
6038,Rider_6038,2022-10-26 20:03:00,Montreal,user6038@example.com
6039,Rider_6039,2024-06-06 04:16:00,Montreal,user6039@example.com
6040,Rider_6040,2024-05-24 19:12:00,Vancouver,user6040@example.com
6041,Rider_6041,2023-04-01 20:04:00,New York,user6041@example.com
6042,Rider_6042,2023-03-07 18:29:00,New York,user6042@example.com
6043,Rider_6043,2021-01-26 04:01:00,Los Angeles,user6043@example.com
6044,Rider_6044,2022-11-11 04:15:00,Ottawa,user6044@example.com
6045,Rider_6045,2023-02-23 06:22:00,New York,user6045@example.com
6046,Rider_6046,2024-05-12 10:27:00,Los Angeles,user6046@example.com
6047,Rider_6047,2023-02-04 07:26:00,Calgary,user6047@example.com
6048,Rider_6048,2023-06-12 22:40:00,San Francisco,user6048@example.com
6049,Rider_6049,2023-09-13 11:10:00,Los Angeles,user6049@example.com
6050,Rider_6050,2024-02-15 21:40:00,Toronto,user6050@example.com
6051,Rider_6051,2023-05-29 04:09:00,Toronto,user6051@example.com
6052,Rider_6052,2023-05-18 06:35:00,Toronto,user6052@example.com
6053,Rider_6053,2023-04-07 01:32:00,Toronto,user6053@example.com
6054,Rider_6054,2024-05-25 13:37:00,Chicago,user6054@example.com
6055,Rider_6055,2021-05-17 06:49:00,Calgary,user6055@example.com
6056,Rider_6056,2022-12-29 16:57:00,Ottawa,user6056@example.com
6057,Rider_6057,2023-10-08 00:14:00,Ottawa,user6057@example.com
6058,Rider_6058,2024-03-14 01:08:00,Boston,user6058@example.com
6059,Rider_6059,2024-04-06 16:07:00,Toronto,user6059@example.com
6060,Rider_6060,2022-03-07 02:16:00,Montreal,user6060@example.com
6061,Rider_6061,2022-12-03 01:15:00,Vancouver,user6061@example.com
6062,Rider_6062,2023-10-08 10:17:00,Chicago,user6062@example.com
6063,Rider_6063,2021-04-24 10:35:00,Los Angeles,user6063@example.com
6064,Rider_6064,2023-10-04 09:13:00,Chicago,user6064@example.com
6065,Rider_6065,2022-06-12 21:01:00,Ottawa,user6065@example.com
6066,Rider_6066,2023-03-31 18:36:00,Vancouver,user6066@example.com
6067,Rider_6067,2021-02-03 08:57:00,Montreal,user6067@example.com
6068,Rider_6068,2023-06-12 19:46:00,Montreal,user6068@example.com
6069,Rider_6069,2021-01-10 20:53:00,San Francisco,user6069@example.com
6070,Rider_6070,2022-08-29 18:17:00,Ottawa,user6070@example.com
6071,Rider_6071,2021-01-14 06:18:00,New York,user6071@example.com
6072,Rider_6072,2022-05-16 19:21:00,Boston,user6072@example.com
6073,Rider_6073,2021-08-22 18:51:00,Montreal,user6073@example.com
6074,Rider_6074,2021-12-13 05:56:00,San Francisco,user6074@example.com
6075,Rider_6075,2023-11-14 20:36:00,Ottawa,user6075@example.com
6076,Rider_6076,2023-04-07 23:58:00,Los Angeles,user6076@example.com
6077,Rider_6077,2023-10-13 08:26:00,Vancouver,user6077@example.com
6078,Rider_6078,2024-04-11 00:59:00,Boston,user6078@example.com
6079,Rider_6079,2022-07-05 22:08:00,Ottawa,user6079@example.com
6080,Rider_6080,2021-08-26 01:31:00,Ottawa,user6080@example.com
6081,Rider_6081,2024-04-15 19:13:00,Boston,user6081@example.com
6082,Rider_6082,2021-11-17 05:36:00,Chicago,user6082@example.com
6083,Rider_6083,2021-10-10 02:02:00,San Francisco,user6083@example.com
6084,Rider_6084,2021-02-10 17:43:00,Toronto,user6084@example.com
6085,Rider_6085,2023-07-25 01:15:00,Calgary,user6085@example.com
6086,Rider_6086,2024-04-25 20:29:00,New York,user6086@example.com
6087,Rider_6087,2023-04-19 23:30:00,Chicago,user6087@example.com
6088,Rider_6088,2021-04-18 14:27:00,Los Angeles,user6088@example.com
6089,Rider_6089,2022-05-05 20:35:00,Los Angeles,user6089@example.com
6090,Rider_6090,2023-10-20 10:14:00,Boston,user6090@example.com
6091,Rider_6091,2021-11-10 07:58:00,Boston,user6091@example.com
6092,Rider_6092,2021-09-11 15:51:00,San Francisco,user6092@example.com
6093,Rider_6093,2022-02-26 02:31:00,Montreal,user6093@example.com
6094,Rider_6094,2021-12-04 11:08:00,Boston,user6094@example.com
6095,Rider_6095,2021-02-12 09:41:00,Los Angeles,user6095@example.com
6096,Rider_6096,2022-11-14 23:00:00,Chicago,user6096@example.com
6097,Rider_6097,2022-08-06 17:15:00,Toronto,user6097@example.com
6098,Rider_6098,2022-11-21 15:44:00,New York,user6098@example.com
6099,Rider_6099,2022-08-14 22:57:00,Boston,user6099@example.com
6100,Rider_6100,2022-11-26 02:22:00,New York,user6100@example.com
6101,Rider_6101,2022-09-13 02:26:00,Vancouver,user6101@example.com
6102,Rider_6102,2021-11-16 10:31:00,Boston,user6102@example.com
6103,Rider_6103,2023-07-06 20:53:00,Montreal,user6103@example.com
6104,Rider_6104,2021-05-25 05:45:00,Toronto,user6104@example.com
6105,Rider_6105,2023-02-27 03:16:00,Chicago,user6105@example.com
6106,Rider_6106,2024-01-31 12:00:00,Ottawa,user6106@example.com
6107,Rider_6107,2021-07-09 01:26:00,Calgary,user6107@example.com
6108,Rider_6108,2024-03-21 08:19:00,Chicago,user6108@example.com
6109,Rider_6109,2021-07-06 23:17:00,Boston,user6109@example.com
6110,Rider_6110,2024-02-25 13:08:00,Vancouver,user6110@example.com
6111,Rider_6111,2022-07-11 17:45:00,Ottawa,user6111@example.com
6112,Rider_6112,2022-10-07 21:05:00,Los Angeles,user6112@example.com
6113,Rider_6113,2021-11-23 17:34:00,Boston,user6113@example.com
6114,Rider_6114,2024-05-27 10:22:00,Toronto,user6114@example.com
6115,Rider_6115,2022-07-14 00:29:00,Calgary,user6115@example.com
6116,Rider_6116,2022-02-01 13:41:00,Vancouver,user6116@example.com
6117,Rider_6117,2021-06-23 23:22:00,Calgary,user6117@example.com
6118,Rider_6118,2021-01-26 01:56:00,Vancouver,user6118@example.com
6119,Rider_6119,2022-08-14 08:30:00,New York,user6119@example.com
6120,Rider_6120,2022-09-14 20:34:00,Montreal,user6120@example.com
6121,Rider_6121,2022-07-05 23:28:00,Toronto,user6121@example.com
6122,Rider_6122,2022-04-27 12:57:00,Los Angeles,user6122@example.com
6123,Rider_6123,2022-11-06 10:14:00,Toronto,user6123@example.com
6124,Rider_6124,2021-12-23 07:07:00,San Francisco,user6124@example.com
6125,Rider_6125,2023-10-08 09:53:00,Toronto,user6125@example.com
6126,Rider_6126,2023-01-03 05:37:00,Montreal,user6126@example.com
6127,Rider_6127,2022-03-03 18:09:00,New York,user6127@example.com
6128,Rider_6128,2021-03-12 11:29:00,Los Angeles,user6128@example.com
6129,Rider_6129,2022-01-22 19:19:00,Chicago,user6129@example.com
6130,Rider_6130,2023-05-28 01:02:00,Chicago,user6130@example.com
6131,Rider_6131,2021-07-18 18:15:00,New York,user6131@example.com
6132,Rider_6132,2021-08-30 23:05:00,Calgary,user6132@example.com
6133,Rider_6133,2023-12-16 18:05:00,Chicago,user6133@example.com
6134,Rider_6134,2024-03-30 04:09:00,Vancouver,user6134@example.com
6135,Rider_6135,2021-04-06 01:00:00,New York,user6135@example.com
6136,Rider_6136,2024-05-31 10:54:00,Ottawa,user6136@example.com
6137,Rider_6137,2024-02-24 07:34:00,Boston,user6137@example.com
6138,Rider_6138,2022-08-01 10:07:00,San Francisco,user6138@example.com
6139,Rider_6139,2022-10-07 11:42:00,Ottawa,user6139@example.com
6140,Rider_6140,2022-10-14 06:22:00,Chicago,user6140@example.com
6141,Rider_6141,2021-09-29 06:57:00,Chicago,user6141@example.com
6142,Rider_6142,2021-08-24 03:52:00,Calgary,user6142@example.com
6143,Rider_6143,2022-07-22 02:43:00,Chicago,user6143@example.com
6144,Rider_6144,2024-05-06 20:57:00,Toronto,user6144@example.com
6145,Rider_6145,2021-02-16 13:44:00,Chicago,user6145@example.com
6146,Rider_6146,2021-11-14 00:32:00,Vancouver,user6146@example.com
6147,Rider_6147,2022-09-20 01:19:00,San Francisco,user6147@example.com
6148,Rider_6148,2022-02-16 22:40:00,Los Angeles,user6148@example.com
6149,Rider_6149,2022-05-14 18:27:00,Ottawa,user6149@example.com
6150,Rider_6150,2024-05-01 18:22:00,New York,user6150@example.com
6151,Rider_6151,2022-05-31 02:16:00,New York,user6151@example.com
6152,Rider_6152,2023-01-01 21:35:00,New York,user6152@example.com
6153,Rider_6153,2024-02-16 16:57:00,New York,user6153@example.com
6154,Rider_6154,2022-09-26 06:27:00,Chicago,user6154@example.com
6155,Rider_6155,2023-04-19 01:04:00,New York,user6155@example.com
6156,Rider_6156,2024-03-30 12:08:00,Montreal,user6156@example.com
6157,Rider_6157,2024-01-28 09:35:00,Ottawa,user6157@example.com
6158,Rider_6158,2021-09-21 16:22:00,Calgary,user6158@example.com
6159,Rider_6159,2021-06-05 12:34:00,Chicago,user6159@example.com
6160,Rider_6160,2022-06-26 15:13:00,New York,user6160@example.com
6161,Rider_6161,2021-05-24 02:37:00,Boston,user6161@example.com
6162,Rider_6162,2021-04-14 00:48:00,Montreal,user6162@example.com
6163,Rider_6163,2023-01-09 22:59:00,Toronto,user6163@example.com
6164,Rider_6164,2022-10-07 19:11:00,Vancouver,user6164@example.com
6165,Rider_6165,2022-11-16 03:53:00,Calgary,user6165@example.com
6166,Rider_6166,2023-07-27 03:34:00,Chicago,user6166@example.com
6167,Rider_6167,2022-04-29 18:59:00,New York,user6167@example.com
6168,Rider_6168,2022-12-31 07:44:00,Vancouver,user6168@example.com
6169,Rider_6169,2021-07-19 03:35:00,San Francisco,user6169@example.com
6170,Rider_6170,2023-10-17 15:24:00,Los Angeles,user6170@example.com
6171,Rider_6171,2022-07-22 21:54:00,Calgary,user6171@example.com
6172,Rider_6172,2023-11-05 08:56:00,Ottawa,user6172@example.com
6173,Rider_6173,2023-01-13 05:17:00,Toronto,user6173@example.com
6174,Rider_6174,2024-03-09 02:15:00,Vancouver,user6174@example.com
6175,Rider_6175,2021-11-01 22:06:00,Ottawa,user6175@example.com
6176,Rider_6176,2021-12-07 16:30:00,Chicago,user6176@example.com
6177,Rider_6177,2021-07-21 15:34:00,Calgary,user6177@example.com
6178,Rider_6178,2021-12-17 09:10:00,Chicago,user6178@example.com
6179,Rider_6179,2024-02-29 11:57:00,Toronto,user6179@example.com
6180,Rider_6180,2024-01-20 05:41:00,Toronto,user6180@example.com
6181,Rider_6181,2022-03-15 12:53:00,Montreal,user6181@example.com
6182,Rider_6182,2021-06-13 11:11:00,Ottawa,user6182@example.com
6183,Rider_6183,2021-12-18 10:13:00,Boston,user6183@example.com
6184,Rider_6184,2021-10-14 19:23:00,San Francisco,user6184@example.com
6185,Rider_6185,2022-05-26 12:03:00,San Francisco,user6185@example.com
6186,Rider_6186,2023-11-05 06:07:00,Vancouver,user6186@example.com
6187,Rider_6187,2023-03-19 15:54:00,Ottawa,user6187@example.com
6188,Rider_6188,2023-06-16 14:20:00,Calgary,user6188@example.com
6189,Rider_6189,2024-03-26 10:53:00,San Francisco,user6189@example.com
6190,Rider_6190,2022-05-25 10:38:00,Chicago,user6190@example.com
6191,Rider_6191,2022-08-06 04:27:00,Montreal,user6191@example.com
6192,Rider_6192,2023-06-20 00:25:00,Chicago,user6192@example.com
6193,Rider_6193,2024-03-07 21:04:00,New York,user6193@example.com
6194,Rider_6194,2023-09-09 14:12:00,Montreal,user6194@example.com
6195,Rider_6195,2024-05-18 17:43:00,New York,user6195@example.com
6196,Rider_6196,2021-10-10 23:52:00,Boston,user6196@example.com
6197,Rider_6197,2021-08-11 01:43:00,New York,user6197@example.com
6198,Rider_6198,2024-05-19 15:15:00,New York,user6198@example.com
6199,Rider_6199,2021-09-09 11:31:00,Boston,user6199@example.com
6200,Rider_6200,2022-05-17 00:52:00,Montreal,user6200@example.com
6201,Rider_6201,2023-06-08 16:56:00,New York,user6201@example.com
6202,Rider_6202,2023-01-22 15:02:00,Vancouver,user6202@example.com
6203,Rider_6203,2021-10-19 15:45:00,Los Angeles,user6203@example.com
6204,Rider_6204,2022-09-23 03:59:00,Ottawa,user6204@example.com
6205,Rider_6205,2021-11-30 17:40:00,Vancouver,user6205@example.com
6206,Rider_6206,2023-08-24 04:12:00,Vancouver,user6206@example.com
6207,Rider_6207,2023-04-28 23:51:00,San Francisco,user6207@example.com
6208,Rider_6208,2021-07-03 00:36:00,Vancouver,user6208@example.com
6209,Rider_6209,2023-10-16 05:20:00,San Francisco,user6209@example.com
6210,Rider_6210,2022-06-09 01:19:00,Calgary,user6210@example.com
6211,Rider_6211,2021-10-17 10:29:00,Los Angeles,user6211@example.com
6212,Rider_6212,2022-06-14 16:46:00,San Francisco,user6212@example.com
6213,Rider_6213,2024-04-14 06:32:00,Vancouver,user6213@example.com
6214,Rider_6214,2022-12-10 20:41:00,Calgary,user6214@example.com
6215,Rider_6215,2023-11-04 17:19:00,Toronto,user6215@example.com
6216,Rider_6216,2024-03-31 16:44:00,Los Angeles,user6216@example.com
6217,Rider_6217,2022-02-13 08:15:00,Calgary,user6217@example.com
6218,Rider_6218,2024-04-29 17:22:00,Toronto,user6218@example.com
6219,Rider_6219,2022-10-25 13:36:00,Los Angeles,user6219@example.com
6220,Rider_6220,2023-04-25 00:23:00,New York,user6220@example.com
6221,Rider_6221,2021-05-27 22:19:00,Chicago,user6221@example.com
6222,Rider_6222,2022-12-12 14:21:00,Boston,user6222@example.com
6223,Rider_6223,2021-07-06 20:16:00,Toronto,user6223@example.com
6224,Rider_6224,2024-01-13 03:12:00,Calgary,user6224@example.com
6225,Rider_6225,2021-07-16 04:46:00,San Francisco,user6225@example.com
6226,Rider_6226,2022-04-22 22:55:00,Los Angeles,user6226@example.com
6227,Rider_6227,2022-11-09 13:22:00,Vancouver,user6227@example.com
6228,Rider_6228,2021-05-09 21:14:00,Calgary,user6228@example.com
6229,Rider_6229,2021-10-11 16:16:00,Calgary,user6229@example.com
6230,Rider_6230,2023-03-05 15:54:00,Montreal,user6230@example.com
6231,Rider_6231,2021-08-09 03:16:00,Boston,user6231@example.com
6232,Rider_6232,2024-04-20 08:04:00,Boston,user6232@example.com
6233,Rider_6233,2021-11-05 15:13:00,New York,user6233@example.com
6234,Rider_6234,2023-03-28 10:50:00,Los Angeles,user6234@example.com
6235,Rider_6235,2024-04-26 14:11:00,Ottawa,user6235@example.com
6236,Rider_6236,2023-05-25 09:47:00,Chicago,user6236@example.com
6237,Rider_6237,2023-03-27 15:06:00,Calgary,user6237@example.com
6238,Rider_6238,2024-05-28 03:51:00,New York,user6238@example.com
6239,Rider_6239,2022-07-18 08:48:00,Calgary,user6239@example.com
6240,Rider_6240,2021-12-24 22:48:00,Calgary,user6240@example.com
6241,Rider_6241,2021-09-17 01:01:00,Calgary,user6241@example.com
6242,Rider_6242,2021-09-04 14:37:00,Los Angeles,user6242@example.com
6243,Rider_6243,2023-11-23 23:02:00,Toronto,user6243@example.com
6244,Rider_6244,2023-09-14 07:03:00,Chicago,user6244@example.com
6245,Rider_6245,2021-12-18 11:29:00,Ottawa,user6245@example.com
6246,Rider_6246,2023-04-21 03:17:00,Chicago,user6246@example.com
6247,Rider_6247,2022-10-21 16:27:00,Ottawa,user6247@example.com
6248,Rider_6248,2022-03-09 12:18:00,Boston,user6248@example.com
6249,Rider_6249,2022-09-15 17:37:00,New York,user6249@example.com
6250,Rider_6250,2022-08-29 11:46:00,San Francisco,user6250@example.com
6251,Rider_6251,2022-10-17 09:51:00,Calgary,user6251@example.com
6252,Rider_6252,2022-12-29 00:27:00,Vancouver,user6252@example.com
6253,Rider_6253,2021-07-31 10:55:00,Los Angeles,user6253@example.com
6254,Rider_6254,2021-01-01 13:11:00,San Francisco,user6254@example.com
6255,Rider_6255,2022-01-26 10:13:00,Toronto,user6255@example.com
6256,Rider_6256,2023-11-04 21:19:00,Calgary,user6256@example.com
6257,Rider_6257,2021-11-21 06:56:00,San Francisco,user6257@example.com
6258,Rider_6258,2023-07-12 17:21:00,Ottawa,user6258@example.com
6259,Rider_6259,2021-04-02 23:57:00,Toronto,user6259@example.com
6260,Rider_6260,2021-08-06 22:53:00,Montreal,user6260@example.com
6261,Rider_6261,2023-01-18 02:26:00,Chicago,user6261@example.com
6262,Rider_6262,2024-04-02 18:05:00,Chicago,user6262@example.com
6263,Rider_6263,2022-08-31 18:25:00,Boston,user6263@example.com
6264,Rider_6264,2023-10-01 15:46:00,Chicago,user6264@example.com
6265,Rider_6265,2022-08-31 09:31:00,Montreal,user6265@example.com
6266,Rider_6266,2021-10-28 09:24:00,Ottawa,user6266@example.com
6267,Rider_6267,2022-06-29 08:07:00,Boston,user6267@example.com
6268,Rider_6268,2021-12-18 13:15:00,Toronto,user6268@example.com
6269,Rider_6269,2021-08-07 03:59:00,San Francisco,user6269@example.com
6270,Rider_6270,2021-07-11 19:20:00,Montreal,user6270@example.com
6271,Rider_6271,2023-11-11 09:48:00,Ottawa,user6271@example.com
6272,Rider_6272,2021-11-16 17:56:00,Chicago,user6272@example.com
6273,Rider_6273,2021-08-10 05:22:00,Vancouver,user6273@example.com
6274,Rider_6274,2024-03-27 12:38:00,San Francisco,user6274@example.com
6275,Rider_6275,2021-01-17 17:29:00,Los Angeles,user6275@example.com
6276,Rider_6276,2023-03-20 18:07:00,Toronto,user6276@example.com
6277,Rider_6277,2023-03-26 09:07:00,San Francisco,user6277@example.com
6278,Rider_6278,2024-04-13 17:29:00,Toronto,user6278@example.com
6279,Rider_6279,2023-01-02 20:13:00,Ottawa,user6279@example.com
6280,Rider_6280,2023-10-23 22:17:00,Boston,user6280@example.com
6281,Rider_6281,2022-04-10 04:53:00,Vancouver,user6281@example.com
6282,Rider_6282,2023-04-21 19:36:00,Toronto,user6282@example.com
6283,Rider_6283,2022-12-07 20:02:00,Ottawa,user6283@example.com
6284,Rider_6284,2021-04-20 08:48:00,Chicago,user6284@example.com
